Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Pubmed	9334308	Interneuron migration from basal forebrain to neocortex: dependence on Dlx genes.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	DLX1,DLX2
Pubmed	33760109	lncRNA DQ786243 promotes hepatocellular carcinoma cell invasion and proliferation by regulating the miR?15p?5p/Wnt3A axis.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	MIR15B,WNT3A
Pubmed	25833398	PLZF regulates CCR6 and is critical for the acquisition and maintenance of the Th17 phenotype in human cells.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	CCR6,ZBTB16
Pubmed	22737229	Genome-wide association study confirming association of HLA-DP with protection against chronic hepatitis B and viral clearance in Japanese and Korean.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	HLA-DPA1,HLA-DPB1
Pubmed	12833525	Mapping of proteins in human saliva using two-dimensional gel electrophoresis and peptide mass fingerprinting.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	S100A8,S100A9
Pubmed	21346778	Risk alleles for chronic hepatitis B are associated with decreased mRNA expression of HLA-DPA1 and HLA-DPB1 in normal human liver.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	HLA-DPA1,HLA-DPB1
Pubmed	24086787	Impact of neutrophil-secreted myeloid related proteins 8 and 14 (MRP 8/14) on leishmaniasis progression.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	S100A8,S100A9
Pubmed	32173226	Early Serum Calprotectin (S100A8/A9) Predicts Delayed Cerebral Ischemia and Outcomes after Aneurysmal Subarachnoid Hemorrhage.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	S100A8,S100A9
Pubmed	9789037	Detection of targeted GFP-Hox gene fusions during mouse embryogenesis.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	HOXA1,HOXC13
Pubmed	18296264	The expression of matrix metalloproteinase 9 and cathepsin B in gastric carcinoma is associated with lymph node metastasis, but not with postoperative survival.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	MMP9,CTSB
Pubmed	23438671	HOXB8 expression in ovarian serous carcinoma effusions is associated with shorter survival.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	HOXB5,HOXB8
Pubmed	19752232	Bacterial surface protein L binds and inactivates neutrophil proteins S100A8/A9.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	S100A8,S100A9
Pubmed	15710896	Interruption of ganglioside synthesis produces central nervous system degeneration and altered axon-glial interactions.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	ST3GAL5,B4GALNT1
Pubmed	25823769	Evaluation of Mucosal Healing in Ulcerative Colitis by Fecal Calprotectin Vs. Fecal Immunochemical Test.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	S100A8,S100A9
Pubmed	11326277	Tas1r3, encoding a new candidate taste receptor, is allelic to the sweet responsiveness locus Sac.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	TAS1R3,PUSL1
Pubmed	21562164	Promiscuous processing of human alphabeta-protryptases by cathepsins L, B, and C.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	CTSB,CTSL
Pubmed	7584146	The MHC class II molecule H2-M is targeted to an endosomal compartment by a tyrosine-based targeting motif.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	HLA-DMA,HLA-DMB
Pubmed	31501155	Extracellular RNA released due to shear stress controls natural bypass growth by mediating mechanotransduction in mice.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	VWF,ICAM1
Pubmed	11864979	Effect of hyaluronan oligosaccharides on the expression of heat shock protein 72.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	HSPA1A,HSPA1B
Pubmed	26011126	A Function for the hnRNP A1/A2 Proteins in Transcription Elongation.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	HNRNPA1,HNRNPA2B1
Pubmed	33871441	[Comparative Analysis of the Activity of the Polymorphic Variants of Human Uracil-DNA-Glycosylases SMUG1 and MBD4].	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	MBD4,SMUG1
Pubmed	21131964	HLA-DM captures partially empty HLA-DR molecules for catalyzed removal of peptide.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	HLA-DMA,HLA-DMB
Pubmed	27877078	Activation of the CXCL16/CXCR6 Pathway by Inflammation Contributes to Atherosclerosis in Patients with End-stage Renal Disease.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	CXCL16,CXCR6
Pubmed	26902796	[Role of heat shock proteins in the cardioprotection of regular moderate alcohol consumption].	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	HSPA1A,HSPD1
Pubmed	19345732	Multidrug-resistant protein-3 gene regulation by the transcription factor Nrf2 in human bronchial epithelial and non-small-cell lung carcinoma.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	ABCC3,NFE2L2
Pubmed	7789512	Primary structures of two homologous subunits of PA28, a gamma-interferon-inducible protein activator of the 20S proteasome.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	PSME1,PSME2
Pubmed	26745257	Serum S100A8 and S100A9 Enhance Innate Immune Responses in the Pathogenesis of Baker's Asthma.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	S100A8,S100A9
Pubmed	30672125	Mutual regulation of MDM4 and TOP2A in cancer cell proliferation.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	MDM4,TOP2A
Pubmed	24326364	Potential prognostic biomarkers of pancreatic cancer.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	S100A8,S100A9
Pubmed	21777208	Association of COL1A1 and TGFB1 polymorphisms with otosclerosis in a Tunisian population.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	COL1A1,TGFB1
Pubmed	3313057	Two calcium-binding proteins in infiltrate macrophages of rheumatoid arthritis.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	S100A8,S100A9
Pubmed	27926867	Genomic Instability Is Induced by Persistent Proliferation of Cells Undergoing Epithelial-to-Mesenchymal Transition.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	TGFB1,LMNB1
Pubmed	27902765	Loss of Cathepsin B and L Leads to Lysosomal Dysfunction, NPC-Like Cholesterol Sequestration and Accumulation of the Key Alzheimer's Proteins.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	CTSB,CTSL
Pubmed	20224598	The antiapoptotic protein, FLIP, is regulated by heterogeneous nuclear ribonucleoprotein K and correlates with poor overall survival of nasopharyngeal carcinoma patients.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	CFLAR,HNRNPK
Pubmed	16215934	Analysis of single nucleotide polymorphisms and haplotypes in HOXC gene cluster within susceptible region 12q13 of simple congenital heart disease.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	HOXC4,HOXC5
Pubmed	26662310	miR-615-5p prevents proliferation and migration through negatively regulating serine hydromethyltransferase 2 (SHMT2) in hepatocellular carcinoma.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	MIR615,SHMT2
Pubmed	9271633	A gene belonging to the Sm family of snRNP core proteins maps within the mouse MHC.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	LSM2,VARS1
Pubmed	11414706	Molecular cloning and characterization of WNT3A and WNT14 clustered in human chromosome 1q42 region.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	WNT9A,WNT3A
Pubmed	9197239	ARF proteins mediate insulin-dependent activation of phospholipase D.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	ARF1,INSR
Pubmed	25505263	Prolonged fasting identifies heat shock protein 10 as a Sirtuin 3 substrate: elucidating a new mechanism linking mitochondrial protein acetylation to fatty acid oxidation enzyme folding and function.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	SIRT3,HSPE1
Pubmed	17620096	Human S100A15 splice variants are differentially expressed in inflammatory skin diseases and regulated through Th1 cytokines and calcium.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	S100A14,S100A7A
Pubmed	16538175	Serious carbamazepine-induced hypersensitivity reactions associated with the HSP70 gene cluster.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	HSPA1A,HSPA1L
Pubmed	18032920	Correlation of DNA methylation with histone modifications across the HNRPA2B1-CBX3 ubiquitously-acting chromatin open element (UCOE).	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	CBX3,HNRNPA2B1
Pubmed	26226105	The Crosstalk between Nrf2 and TGF-?1 in the Epithelial-Mesenchymal Transition of Pancreatic Duct Epithelial Cells.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	NFE2L2,TGFB1
Pubmed	23874958	S100A8/A9 (calprotectin) negatively regulates G2/M cell cycle progression and growth of squamous cell carcinoma.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	S100A8,S100A9
Pubmed	12642342	Coincident expression of the chemokine receptors CCR6 and CCR7 by pathologic Langerhans cells in Langerhans cell histiocytosis.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	CCR6,CCR7
Pubmed	26975192	Cyclosporine A induced histological changes of Cathepsin L and CD2AP expression in renal glomeruli and tubules.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	CTSL,CD2AP
Pubmed	30706130	Serum miR-16 as a potential biomarker for human cancer diagnosis: results from a large-scale population.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	MIR16-1,MIR16-2
Pubmed	31804468	Aberrant hypermethylation-mediated downregulation of antisense lncRNA ZNF667-AS1 and its sense gene ZNF667 correlate with progression and prognosis of esophageal squamous cell carcinoma.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	ZNF667-AS1,ZNF667
Pubmed	10849756	Expression of cathepsins B and L in human lung epithelial cells is regulated by cytokines.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	CTSB,CTSL
Pubmed	16705151	Age-dependent alterations in Ca2+ homeostasis: role of TRPV5 and TRPV6.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	TRPV6,TRPV5
Pubmed	25172921	TRPV6 calcium channel translocates to the plasma membrane via Orai1-mediated mechanism and controls cancer cell survival.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	TRPV6,ORAI1
Pubmed	12906793	Cholesterol accumulation in NPC1-deficient neurons is ganglioside dependent.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	NPC1,B4GALNT1
Pubmed	26745065	Polymorphisms in Heat Shock Proteins A1B and A1L (HOM) as Risk Factors for Oesophageal Carcinoma in Northeast India.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	HSPA1B,HSPA1L
Pubmed	31936371	Sirtuin 3 Activation by Honokiol Decreases Unilateral Ureteral Obstruction-Induced Renal Inflammation and Fibrosis via Regulation of Mitochondrial Dynamics and the Renal NF-?BTGF-?1/Smad Signaling Pathway.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	SIRT3,TGFB1
Pubmed	26456643	Nicotinamide N-methyltransferase increases complex I activity in SH-SY5Y cells via sirtuin 3.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	NNMT,SIRT3
Pubmed	6325928	Isolation of a cDNA clone coding for an SB beta-chain.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	HLA-DPA1,HLA-DPB1
Pubmed	22282267	Elevated S100A8/S100A9 expression causes glucocorticoid resistance in MLL-rearranged infant acute lymphoblastic leukemia.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	S100A8,S100A9
Pubmed	31779094	TGFB1-Mediated Gliosis in Multiple Sclerosis Spinal Cords Is Favored by the Regionalized Expression of HOXA5 and the Age-Dependent Decline in Androgen Receptor Ligands.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	TGFB1,HOXA5
Pubmed	12392850	Human duodenal epithelial cells constitutively express molecular components of antigen presentation but not costimulatory molecules.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	HLA-DMA,HLA-DMB
Pubmed	22282240	Establishment of nasal tolerance to heat shock protein-60 alleviates atherosclerosis by inducing TGF-?-dependent regulatory T cells.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	TGFB1,HSPD1
Pubmed	9354792	A novel gene involved in zinc transport is deficient in the lethal milk mouse.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	BLOC1S6,SLC30A4
Pubmed	24821840	Tenascin-X promotes epithelial-to-mesenchymal transition by activating latent TGF-?.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	TGFB1,TNXB
Pubmed	20674861	Identification of surface residues on Niemann-Pick C2 essential for hydrophobic handoff of cholesterol to NPC1 in lysosomes.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	NPC1,NPC2
Pubmed	27931798	Differential expression of Low density lipoprotein Receptor-related Protein 1 (LRP-1) and matrix metalloproteinase-9 (MMP-9) in prostate gland: From normal to malignant lesions.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	MMP9,LRP1
Pubmed	18840686	Up-regulation of the proapoptotic caspase 2 splicing isoform by a candidate tumor suppressor, RBM5.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	CASP2,RBM5
Pubmed	23326393	Hoxa9 transduction induces hematopoietic stem and progenitor cell activity through direct down-regulation of geminin protein.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	GMNN,HOXA9
Pubmed	31079598	Analysis of circulating lncRNA expression profiles in patients with diabetes mellitus and diabetic nephropathy: Differential expression profile of circulating lncRNA?.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	ARAP1-AS1,ARAP1-AS2
Pubmed	17908278	Plasma intercellular adhesion molecule-1 and von Willebrand factor in primary graft dysfunction after lung transplantation.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	VWF,ICAM1
Pubmed	23326374	Host genetic factors affecting spontaneous HBsAg seroclearance in chronic hepatitis B patients.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	HLA-DPA1,HLA-DPB1
Pubmed	17908320	RBM6-RBM5 transcription-induced chimeras are differentially expressed in tumours.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	RBM6,RBM5
Pubmed	17766609	Collagen 1Alpha1 and transforming growth factor-beta polymorphisms in women with cervical insufficiency.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	COL1A1,TGFB1
Pubmed	24806289	Erythropoietin responsive cardiomyogenic cells contribute to heart repair post myocardial infarction.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	EPOR,TNNT2
Pubmed	24302814	Plasmacytoid dendritic cell response to CpG ODN correlates with CXCL16 expression and is inhibited by ox-LDL.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	CXCL16,CXCR6
Pubmed	20405023	Expression of transient receptor potential vanilloid channels TRPV5 and TRPV6 in retinal pigment epithelium.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	TRPV6,TRPV5
Pubmed	19252935	Molecular analysis of NPC1 and NPC2 gene in 34 Niemann-Pick C Italian patients: identification and structural modeling of novel mutations.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	NPC1,NPC2
Pubmed	30232010	Regulation of S100A8 Stability by RNF5 in Intestinal Epithelial Cells Determines Intestinal Inflammation and Severity of Colitis.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	RNF5,S100A8
Pubmed	17394006	Transforming growth factor beta 1 and metalloproteinase-9 overexpression in colorectal cancer (CC) and adenoma.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	MMP9,TGFB1
Pubmed	28534516	Transcriptional and posttranscriptional regulation of HOXA13 by lncRNA HOTTIP facilitates tumorigenesis and metastasis in esophageal squamous carcinoma cells.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	HOTTIP,HOXA13
Pubmed	25436972	Regulatory iNKT cells lack expression of the transcription factor PLZF and control the homeostasis of T(reg) cells and macrophages in adipose tissue.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	CXCR6,ZBTB16
Pubmed	24507753	CXCL16 and CXCR6 in Ewing sarcoma family tumor.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	CXCL16,CXCR6
Pubmed	20131239	Association of the FAM167A-BLK region with systemic sclerosis.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	BLK,FAM167A
Pubmed	20399919	Trpv6 mediates intestinal calcium absorption during calcium restriction and contributes to bone homeostasis.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	EPHB6,TRPV6
Pubmed	17095618	MRP8/MRP14 impairs endothelial integrity and induces a caspase-dependent and -independent cell death program.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	S100A8,S100A9
Pubmed	28245430	MAN2A1-FER Fusion Gene Is Expressed by Human Liver and Other Tumor Types and Has Oncogenic Activity in Mice.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	MAN2A1,FER
Pubmed	19878914	Spinocerebellar ataxia type 31 is associated with "inserted" penta-nucleotide repeats containing (TGGAA)n.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	BEAN1,TK2
Pubmed	20121924	A new osteopetrosis mutant mouse strain (ntl) with odontoma-like proliferations and lack of tooth roots.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	CLCN7,CCDC154
Pubmed	25759267	S100A8/A9 (calprotectin) is critical for development of glomerulonephritis and promotes inflammatory leukocyte-renal cell interactions.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	S100A8,S100A9
Pubmed	24532712	The methyltransferase G9a regulates HoxA9-dependent transcription in AML.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	EHMT2,HOXA9
Pubmed	18276893	Metal chelation and inhibition of bacterial growth in tissue abscesses.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	S100A8,S100A9
Pubmed	28377382	miR-16 is highly expressed in Paget's associated osteosarcoma.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	MIR16-1,MIR16-2
Pubmed	10811634	Protein substrate binding induces conformational changes in the chaperonin GroEL. A suggested mechanism for unfoldase activity.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	CA2,HSPD1
Pubmed	31378088	Thymic stromal lymphopoietin induced early stage of epithelial-mesenchymal transition in human bronchial epithelial cells through upregulation of transforming growth factor beta 1.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	TGFB1,TSLP
Pubmed	17335846	Haploinsuffciency for Znf9 in Znf9+/- mice is associated with multiorgan abnormalities resembling myotonic dystrophy.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	CLCN1,CNBP
Pubmed	22723016	Mouse model reveals the role of SOX7 in the development of congenital diaphragmatic hernia associated with recurrent deletions of 8p23.1.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	SOX7,GATA4
Pubmed	11017100	A transmembrane CXC chemokine is a ligand for HIV-coreceptor Bonzo.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	CXCL16,CXCR6
Pubmed	12137245	Implication of extracellular zinc exclusion by recombinant human calprotectin (MRP8 and MRP14) from target cells in its apoptosis-inducing activity.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	S100A8,S100A9
Pubmed	18276932	Identification of the molecular chaperone, heat shock protein 1 (chaperonin 10), in the reproductive tract and in capacitating spermatozoa in the male mouse.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	HSPD1,HSPE1
Pubmed	25749274	Joint effect of CENTD2 and KCNQ1 polymorphisms on the risk of type 2 diabetes mellitus among Chinese Han population.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	ARAP1,KCNQ1
Pubmed	31643078	MicroRNA-16 is involved in the pathogenesis of pre-eclampsia via regulation of Notch2.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	MIR16-1,MIR16-2
Pubmed	21468586	Clinical significance of CXCL16/CXCR6 expression in patients with prostate cancer.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	CXCL16,CXCR6
Pubmed	32285094	Plasma S100A8/A9 Concentrations and Clinical Outcomes of Ischemic Stroke in 2 Independent Multicenter Cohorts.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	S100A8,S100A9
Pubmed	15778088	S100A9 deficiency alters adenosine-5'-triphosphate induced calcium signalling but does not generally interfere with calcium and zinc homeostasis in murine neutrophils.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	S100A8,S100A9
Pubmed	24076310	Ontogenic changes in lung cholesterol metabolism, lipid content, and histology in mice with Niemann-Pick type C disease.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	NPC1,NPC2
Pubmed	24312250	Adenosine A?A receptors in striatal glutamatergic terminals and GABAergic neurons oppositely modulate psychostimulant action and DARPP-32 phosphorylation.	Pubmed	7.964E-4	1.000E0	2.941E-2	3.507E-1	2	2	ADORA2A,PPP1R1B
